Company,GST No,State,State Code,City,Address,Zip Code,PAN,CIN,Customer,Customer Address,GST No,Phone,Email,Type,Invoice No.,MRN/PO No.,Invoice Date,Raw Material,Category,Sub Category,HSN Code,Sap Code,Unit,Quantity,Price (?),Pre Tax Amount (?),CGST Tax Percentage,CGST Tax (?),SGST Tax Percentage,SGST Tax/Excise Duty (?),IGST Tax/VAT Percentage,IGST Tax/VAT Amount (?),CESS Tax Percentage,CESS Tax,Total TCS (?),Discount (?),Delivery Charge (?),Total Amount (?),Invoice Total (?),Raw Material ID,Raw Material Code,Description
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sell Well Foods And Beverages Pvt L,,,,,Purchase,7920-Jan,4980,9-Jan-24,Aquafina Water,Beverages,,0,,BTL,480,10.24,4915.26,9,442.37,9,442.37,0,0,0,0,,,,5799.98,,16704160,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,GLOBAL ENTERPRISES,,,,,Purchase,158/jan,4979,9-Jan-24,Steel Scrubber,Non Food,U.t Materials,0,,PCS,24,10,240,9,21.6,9,21.6,0,0,0,0,0,0,0,283.2,10634,16704252,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,GLOBAL ENTERPRISES,,,,,Purchase,158/jan,4979,9-Jan-24,Caustic Soda,Non Food,U.t Materials,0,,PKT,5,110,550,9,49.5,9,49.5,0,0,0,0,,,,649,,16704256,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,GLOBAL ENTERPRISES,,,,,Purchase,158/jan,4979,9-Jan-24,Toilet Roll,Non Food,H.k Materials,0,,PKT,80,30,2400,9,216,9,216,0,0,0,0,,,,2832,,16704582,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,GLOBAL ENTERPRISES,,,,,Purchase,158/jan,4979,9-Jan-24,Mop Refill,Non Food,H.k Materials,0,,NOS,2,80,160,9,14.4,9,14.4,0,0,0,0,,,,188.8,,16704603,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,GLOBAL ENTERPRISES,,,,,Purchase,158/jan,4979,9-Jan-24,Dustpan (supri),Non Food,H.k Materials,0,,NOS,2,650,1300,9,117,9,117,0,0,0,0,,,,1534,,16704622,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,GLOBAL ENTERPRISES,,,,,Purchase,158/jan,4979,9-Jan-24,Silver Foil,Non Food,Disposable,0,,PCS,4,250,1000,9,90,9,90,0,0,0,0,,,,1180,,16704736,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,GLOBAL ENTERPRISES,,,,,Purchase,158/jan,4979,9-Jan-24,Paper Straw,Non Food,Disposable,0,,PKT,20,40,800,9,72,9,72,0,0,0,0,,,,944,,16704748,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,GLOBAL ENTERPRISES,,,,,Purchase,158/jan,4979,9-Jan-24,M Fold Tissue,Non Food,Disposable,0,,PKT,60,34,2040,9,183.6,9,183.6,0,0,0,0,,,,2407.2,,16704751,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,GLOBAL ENTERPRISES,,,,,Purchase,158/jan,4979,9-Jan-24,Dolly Paper Small,Non Food,Disposable,0,,PKT,10,55,550,6,33,6,33,0,0,0,0,,,,616,,16704759,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,DATTAKRUPA ENTERPRISE,,,,,Purchase,6520-Jan,4978,9-Jan-24,Frut Overload Ice Cream,Food Ingredients,Ice Cream & Kulfi,0,,LTR,1,610.17,610.17,9,54.92,9,54.92,0,0,0,0,0,0,0,720.01,1380,16704572,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,DATTAKRUPA ENTERPRISE,,,,,Purchase,6520-Jan,4978,9-Jan-24,Chocolate Ice Cream,Food Ingredients,Ice Cream & Kulfi,0,,LTR,1,559.32,559.32,9,50.34,9,50.34,0,0,0,0,,,,660,,16704573,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,S.S.V DISTRIBUTORS INDIA PVT. LTD.,,,,,Purchase,22129/jan,4977,9-Jan-24,Vanilla Md Ice Cream,Food Ingredients,Ice Cream & Kulfi,0,,LTR,4,85.52,342.09,9,30.79,9,30.79,0,0,0,0,0,0,0,403.67,1692,16704557,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,S.S.V DISTRIBUTORS INDIA PVT. LTD.,,,,,Purchase,22129/jan,4977,9-Jan-24,Curd Mother Dairy,Dairy Products,Dairy,0,,Kg,12,102.29,1227.42,2.5,30.69,2.5,30.69,0,0,0,0,,,,1288.8,,16704803,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Imtiyaz Ahmed Khan,,,,,Purchase,529/jan,4976,9-Jan-24,Eggs,Food Ingredients,Egg,0,,PCS,150,6.6,990,0,0,0,0,0,0,0,0,0,0,0,990,990,16704699,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,HY-FY BROILER,,,,,Purchase,1746/Jan,4975,9-Jan-24,Chicken Supreme,Meat Material,Meat,0,,Kg,6,250,1500,0,0,0,0,0,0,0,0,0,0,0,1500,3000,16704530,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,HY-FY BROILER,,,,,Purchase,1746/Jan,4975,9-Jan-24,Chicken Leg Bonless,Meat Material,Meat,0,,Kg,6,250,1500,0,0,0,0,0,0,0,0,,,,1500,,16704531,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,GUPTA MILK CENTER,,,,,Purchase,16524/jan,4974,9-Jan-24,Green Peas,Food Ingredients,Frozan,0,,PKT,3,95,285,0,0,0,0,0,0,0,0,0,0,0,285,1685,16704662,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,GUPTA MILK CENTER,,,,,Purchase,16524/jan,4974,9-Jan-24,Milk 3 Fat,Dairy Products,Dairy,0,,PKT,25,56,1400,0,0,0,0,0,0,0,0,,,,1400,,16704795,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sandip Cream Centre,,,,,Purchase,49560/jan,4973,9-Jan-24,Malai Paneer,Dairy Products,Dairy,0,,Kg,18,310,5580,0,0,0,0,0,0,0,0,0,0,0,5580,6675,16704797,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sandip Cream Centre,,,,,Purchase,49560/jan,4973,9-Jan-24,Fresh Milk (tabela),Dairy Products,Dairy,0,,LTR,15,73,1095,0,0,0,0,0,0,0,0,,,,1095,,16704801,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,GINGER FOOD,,,,,Purchase,17679/jan,4972,9-Jan-24,Steam Noodles,Food Ingredients,Noodles,0,,Kg,2,80,160,0,0,0,0,0,0,0,0,0,0,0,160,680,16704514,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,GINGER FOOD,,,,,Purchase,17679/jan,4972,9-Jan-24,Chopsuey Noodles,Food Ingredients,Noodles,0,,Kg,2,80,160,0,0,0,0,0,0,0,0,,,,160,,16704521,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,GINGER FOOD,,,,,Purchase,17679/jan,4972,9-Jan-24,Wonton Patta,Food Ingredients,Frozan,0,,PKT,2,110,220,0,0,0,0,0,0,0,0,,,,220,,16704655,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,GINGER FOOD,,,,,Purchase,17679/jan,4972,9-Jan-24,Tofu,Dairy Products,Dairy,0,,Kg,0.5,280,140,0,0,0,0,0,0,0,0,,,,140,,16704786,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Bisleri International Pvt Ltd,,,,,Purchase,11101/jan,4971,9-Jan-24,Bisleri 250 Ml,Beverages,,0,,BTL,2400,4.24,10169.8,9,915.28,9,915.28,0,0,0,0,0,0,0,12000.36,12000,16704158,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,526/jan,4970,9-Jan-24,Yellow Zucchini,Vegetable,,0,,Kg,1,110,110,0,0,0,0,0,0,0,0,0,0,0,110,3079,16703833,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,526/jan,4970,9-Jan-24,Pok Choy,Vegetable,,0,,Kg,1,110,110,0,0,0,0,0,0,0,0,,,,110,,16703875,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,526/jan,4970,9-Jan-24,Parsley Leaves,Vegetable,,0,,Kg,0.1,260,26,0,0,0,0,0,0,0,0,,,,26,,16703877,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,526/jan,4970,9-Jan-24,Keel Patta,Vegetable,,0,,Kg,0.5,500,250,0,0,0,0,0,0,0,0,,,,250,,16703899,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,526/jan,4970,9-Jan-24,Green Zucchini,Vegetable,,0,,Kg,0.5,110,55,0,0,0,0,0,0,0,0,,,,55,,16703911,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,526/jan,4970,9-Jan-24,Green Garlic,Vegetable,,0,,Kg,0.4,250,100,0,0,0,0,0,0,0,0,,,,100,,16703913,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,526/jan,4970,9-Jan-24,Fresh Red Chilly,Vegetable,,0,,Kg,0.5,120,60,0,0,0,0,0,0,0,0,,,,60,,16703920,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,526/jan,4970,9-Jan-24,Fresh Mushroom,Vegetable,,0,,Kg,1,170,170,0,0,0,0,0,0,0,0,,,,170,,16703921,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,526/jan,4970,9-Jan-24,Cherry Tomato,Vegetable,,0,,Kg,0.25,120,30,0,0,0,0,0,0,0,0,,,,30,,16703941,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,526/jan,4970,9-Jan-24,Celery Leaves,Vegetable,,0,,Kg,0.75,110,82.5,0,0,0,0,0,0,0,0,,,,82.5,,16703942,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,526/jan,4970,9-Jan-24,Broccoli,Vegetable,,0,,Kg,1.5,180,270,0,0,0,0,0,0,0,0,,,,270,,16703948,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,526/jan,4970,9-Jan-24,Bell Pepper Red,Vegetable,,0,,Kg,2.75,130,357.5,0,0,0,0,0,0,0,0,,,,357.5,,16703952,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,526/jan,4970,9-Jan-24,Bell Papper Yellow,Vegetable,,0,,Kg,2.75,130,357.5,0,0,0,0,0,0,0,0,,,,357.5,,16703953,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,526/jan,4970,9-Jan-24,Bean Sprouts,Vegetable,,0,,Kg,0.25,120,30,0,0,0,0,0,0,0,0,,,,30,,16703955,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,526/jan,4970,9-Jan-24,Baby Corn,Vegetable,,0,,Kg,1,120,120,0,0,0,0,0,0,0,0,,,,120,,16703963,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,526/jan,4970,9-Jan-24,Asparagus,Vegetable,,0,,Kg,1,500,500,0,0,0,0,0,0,0,0,,,,500,,16703967,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,526/jan,4970,9-Jan-24,Aragula,Vegetable,,0,,Kg,0.5,480,240,0,0,0,0,0,0,0,0,,,,240,,16703968,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,526/jan,4970,9-Jan-24,American Corn,Vegetable,,0,,Kg,3,70,210,0,0,0,0,0,0,0,0,,,,210,,16703970,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,079/jan,4969,9-Jan-24,Wafer Potatos,Vegetable,,0,,Kg,10,42,420,0,0,0,0,0,0,0,0,0,0,0,420,8704,16703837,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,079/jan,4969,9-Jan-24,Tomatos,Vegetable,,0,,Kg,19,36,684,0,0,0,0,0,0,0,0,,,,684,,16703838,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,079/jan,4969,9-Jan-24,Staff Veg,Vegetable,,0,,Kg,15,38,570,0,0,0,0,0,0,0,0,,,,570,,16703851,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,079/jan,4969,9-Jan-24,Spring Onion,Vegetable,,0,,Kg,4,48,192,0,0,0,0,0,0,0,0,,,,192,,16703854,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,079/jan,4969,9-Jan-24,Spinach,Vegetable,,0,,Kg,10,36,360,0,0,0,0,0,0,0,0,,,,360,,16703855,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,079/jan,4969,9-Jan-24,Red Pumpkin,Vegetable,,0,,Kg,3,26,78,0,0,0,0,0,0,0,0,,,,78,,16703865,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,079/jan,4969,9-Jan-24,Potato,Vegetable,,0,,Kg,4,34,136,0,0,0,0,0,0,0,0,,,,136,,16703873,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,079/jan,4969,9-Jan-24,Onion,Vegetable,,0,,Kg,58,45,2610,0,0,0,0,0,0,0,0,,,,2610,,16703882,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,079/jan,4969,9-Jan-24,Mint Leaves,Vegetable,,0,,Kg,1.25,48,60,0,0,0,0,0,0,0,0,,,,60,,16703883,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,079/jan,4969,9-Jan-24,Lemon,Vegetable,,0,,Kg,8,70,560,0,0,0,0,0,0,0,0,,,,560,,16703894,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,079/jan,4969,9-Jan-24,Green Chilly,Vegetable,,0,,Kg,1.5,52,78,0,0,0,0,0,0,0,0,,,,78,,16703915,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,079/jan,4969,9-Jan-24,Ginger,Vegetable,,0,,Kg,0.5,70,35,0,0,0,0,0,0,0,0,,,,35,,16703917,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,079/jan,4969,9-Jan-24,Fresh Beans,Vegetable,,0,,Kg,5,68,340,0,0,0,0,0,0,0,0,,,,340,,16703923,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,079/jan,4969,9-Jan-24,Drum Stick,Vegetable,,0,,Kg,1,90,90,0,0,0,0,0,0,0,0,,,,90,,16703933,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,079/jan,4969,9-Jan-24,Cucumber,Vegetable,,0,,Kg,21,32,672,0,0,0,0,0,0,0,0,,,,672,,16703935,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,079/jan,4969,9-Jan-24,Coriander Leaves,Vegetable,,0,,Kg,4,65,260,0,0,0,0,0,0,0,0,,,,260,,16703936,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,079/jan,4969,9-Jan-24,Coconut Big,Vegetable,,0,,PCS,15,35,525,0,0,0,0,0,0,0,0,,,,525,,16703937,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,079/jan,4969,9-Jan-24,Carrots,Vegetable,,0,,Kg,16,36,576,0,0,0,0,0,0,0,0,,,,576,,16703944,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,079/jan,4969,9-Jan-24,Capsicum,Vegetable,,0,,Kg,3.5,48,168,0,0,0,0,0,0,0,0,,,,168,,16703945,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,079/jan,4969,9-Jan-24,Cabbage,Vegetable,,0,,Kg,3,30,90,0,0,0,0,0,0,0,0,,,,90,,16703946,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,079/jan,4969,9-Jan-24,Banana Leaf,Vegetable,,0,,PCS,25,8,200,0,0,0,0,0,0,0,0,,,,200,,16703957,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Shree Mahavir Traders,"Borivali East Mumbai ,",27AFKPK3470R1ZQ,,,Purchase,3694-Jan,4968,9-Jan-24,Lemon Iced Tea Syrup,Food Ingredients,Toppings,0,,LTR,4,690,2760,9,248.4,9,248.4,0,0,0,0,0,0,0,3256.8,15470,16704265,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Shree Mahavir Traders,"Borivali East Mumbai ,",27AFKPK3470R1ZQ,,,Purchase,3694-Jan,4968,9-Jan-24,Vanilla Syrup,Beverages,Syrup,0,,BTL,2,690,1380,9,124.2,9,124.2,0,0,0,0,,,,1628.4,,16704298,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Shree Mahavir Traders,"Borivali East Mumbai ,",27AFKPK3470R1ZQ,,,Purchase,3694-Jan,4968,9-Jan-24,Mojito Mint Syrup,Beverages,Syrup,0,,BTL,6,690,4140,9,372.6,9,372.6,0,0,0,0,,,,4885.2,,16704307,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Shree Mahavir Traders,"Borivali East Mumbai ,",27AFKPK3470R1ZQ,,,Purchase,3694-Jan,4968,9-Jan-24,Irish Syrup,Beverages,Syrup,0,,BTL,1,690,690,9,62.1,9,62.1,0,0,0,0,,,,814.2,,16704311,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Shree Mahavir Traders,"Borivali East Mumbai ,",27AFKPK3470R1ZQ,,,Purchase,3694-Jan,4968,9-Jan-24,Hazelnut Syrup,Beverages,Syrup,0,,BTL,2,690,1380,9,124.2,9,124.2,0,0,0,0,,,,1628.4,,16704312,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Shree Mahavir Traders,"Borivali East Mumbai ,",27AFKPK3470R1ZQ,,,Purchase,3694-Jan,4968,9-Jan-24,Grenadine Syrup,Beverages,Syrup,0,,BTL,1,690,690,9,62.1,9,62.1,0,0,0,0,,,,814.2,,16704313,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Shree Mahavir Traders,"Borivali East Mumbai ,",27AFKPK3470R1ZQ,,,Purchase,3694-Jan,4968,9-Jan-24,Blue Curacao Syrup,Beverages,Syrup,0,,BTL,3,690,2070,9,186.3,9,186.3,0,0,0,0,,,,2442.6,,16704323,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,SHIVKRUPA ENTERPRISES,,,,,Purchase,43296/jan,4967,9-Jan-24,Water Melon,Fresh Fruits,,0,,Kg,9.4,40,376,0,0,0,0,0,0,0,0,0,0,0,376,2492,16704057,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,SHIVKRUPA ENTERPRISES,,,,,Purchase,43296/jan,4967,9-Jan-24,Papaya,Fresh Fruits,,0,,Kg,5.3,40,212,0,0,0,0,0,0,0,0,,,,212,,16704068,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,SHIVKRUPA ENTERPRISES,,,,,Purchase,43296/jan,4967,9-Jan-24,Orange Imp,Fresh Fruits,,0,,Kg,1.8,160,288,0,0,0,0,0,0,0,0,,,,288,,16704069,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,SHIVKRUPA ENTERPRISES,,,,,Purchase,43296/jan,4967,9-Jan-24,Orange,Fresh Fruits,,0,,Kg,9.5,70,665,0,0,0,0,0,0,0,0,,,,665,,16704070,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,SHIVKRUPA ENTERPRISES,,,,,Purchase,43296/jan,4967,9-Jan-24,Elaichi Bananas,Fresh Fruits,,0,,Kg,2.1,110,231,0,0,0,0,0,0,0,0,,,,231,,16704075,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,SHIVKRUPA ENTERPRISES,,,,,Purchase,43296/jan,4967,9-Jan-24,Apple,Fresh Fruits,,0,,Kg,4,180,720,0,0,0,0,0,0,0,0,,,,720,,16704084,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Zomato Hyperpure Pvt.Ltd.Mumbai,,,,,Purchase,478195/jan,4966,9-Jan-24,Amul Cream,Dairy Products,Dairy,0,,PKT,12,205,2460,0,0,0,0,0,0,0,0,0,0,0,2460,2460,16704811,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Zomato Hyperpure Pvt.Ltd.Mumbai,,,,,Purchase,504514/jan,4965,9-Jan-24,Sweet Chilly Sauce,Food Ingredients,Sauce,0,,BTL,2,210.42,420.84,6,25.25,6,25.25,0,0,0,0,0,0,0,471.34,13496,16703801,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Zomato Hyperpure Pvt.Ltd.Mumbai,,,,,Purchase,504514/jan,4965,9-Jan-24,Kishmish,Grocery,Dry Fruits,0,,Kg,1,263.21,263.21,2.5,6.58,2.5,6.58,0,0,0,0,,,,276.37,,16704704,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Zomato Hyperpure Pvt.Ltd.Mumbai,,,,,Purchase,504514/jan,4965,9-Jan-24,Almond,Grocery,Dry Fruits,0,,Kg,1,538.39,538.39,6,32.3,6,32.3,0,0,0,0,,,,602.99,,16704713,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Zomato Hyperpure Pvt.Ltd.Mumbai,,,,,Purchase,504514/jan,4965,9-Jan-24,Butter Amul Blister 10gm,Dairy Products,Dairy,0,,PKT,1,502.86,502.86,6,30.17,6,30.17,0,0,0,0,,,,563.2,,16704808,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Zomato Hyperpure Pvt.Ltd.Mumbai,,,,,Purchase,504514/jan,4965,9-Jan-24,Cheese Amul Slice,Dairy Products,Cheese,0,,PKT,12,456,5472,6,328.32,6,328.32,0,0,0,0,,,,6128.64,,16704838,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Zomato Hyperpure Pvt.Ltd.Mumbai,,,,,Purchase,504514/jan,4965,9-Jan-24,Tomato Puree,Food Ingredients,Can Food,0,,TIN,8,48.36,386.88,6,23.21,6,23.21,0,0,0,0,,,,433.3,,16704843,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Zomato Hyperpure Pvt.Ltd.Mumbai,,,,,Purchase,504514/jan,4965,9-Jan-24,Refind Oil,Food Ingredients,Can Food,0,,LTR,5,956.29,4781.45,2.5,119.54,2.5,119.54,0,0,0,0,,,,5020.55,,16704857,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,FREEZE FRESH,,,,,Purchase,6771-Jan,4964,9-Jan-24,Peel Garlic,Vegetable,,0,,Kg,10,240,2400,0,0,0,0,0,0,0,0,0,0,0,2400,2400,16703876,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Amul Store,,,,,Purchase,28-Jan,4963,9-Jan-24,Boondi,Grocery,,0,,Kg,1,280,280,0,0,0,0,0,0,0,0,0,0,0,280,910,16704051,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Amul Store,,,,,Purchase,28-Jan,4963,9-Jan-24,Sev,Food Ingredients,,0,,Kg,0.75,280,210,0,0,0,0,0,0,0,0,,,,210,,16704100,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Amul Store,,,,,Purchase,28-Jan,4963,9-Jan-24,Nylon Sev,Food Ingredients,,0,,Kg,1,280,280,0,0,0,0,0,0,0,0,,,,280,,16704109,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Amul Store,,,,,Purchase,2024-Jan28,4963,9-Jan-24,Ukda Rice Brown,Grocery,Rice,0,,Kg,2,70,140,0,0,0,0,0,0,0,0,,,,140,,16704493,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Bhakti Catering,,,,,Purchase,2024-Jan27,4962,9-Jan-24,Chapati For Staff,Grocery,,0,,PCS,250,5.5,1375,0,0,0,0,0,0,0,0,0,0,0,1375,1375,16704128,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Raj Food,,,,,Purchase,2024-Jan26,4961,8-Jan-24,Peanut Roasted,Grocery,,0,,Kg,20,190,3800,0,0,0,0,0,0,0,0,0,0,0,3800,3800,16704019,,
